u,v,key,osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,access,tunnel,bridge,width
256368896,366856257,0,"[813229547, 968189476, 1067228339]",4,"['旧山手通り', '旧山手通り(神泉町)']",primary,True,False,61.815999999999995,"LINESTRING (139.6928885 35.6545891, 139.6931373 35.6542534, 139.6931692 35.6542094, 139.693246 35.6541152)",317,50,,,,
256368898,1913640126,0,261996434,2,玉川通り,trunk_link,True,False,45.971,"LINESTRING (139.6937008 35.6545495, 139.6939964 35.654886)",246,,yes,,,
256389145,356646903,0,310155071,,山手通り,primary,True,False,73.757,"LINESTRING (139.689276 35.6597533, 139.6889944 35.6600974, 139.6888222 35.6603047)",317,50,,,,
256389147,318826221,0,28196037,2,航空研通り,tertiary,False,False,21.021,"LINESTRING (139.6874873 35.6620849, 139.6877149 35.6621242)",,,,,,
256389147,1474144773,0,310295384,,山手通り,primary,True,False,28.162000000000003,"LINESTRING (139.6874873 35.6620849, 139.6874766 35.6621563, 139.6874699 35.6622287, 139.6874699 35.6622551, 139.6874699 35.6622832, 139.687476 35.6623372)",317,50,,,,
256389147,555997955,0,966462929,2,航空研通り,tertiary,False,True,25.61,"LINESTRING (139.6874873 35.6620849, 139.6873611 35.6620705, 139.6872051 35.6620732)",,,,,,
258035066,258035067,0,23811631,,,secondary_link,True,False,31.64,"LINESTRING (139.7046917 35.6580679, 139.7046811 35.658186, 139.7047137 35.6582687, 139.7047655 35.6583359)",412,,no,,,
258035066,252835330,0,852978896,3,六本木通り,secondary,True,False,33.192,"LINESTRING (139.7046917 35.6580679, 139.704433 35.6580629, 139.7043246 35.6580573)",412,,,,,
258037413,5755495476,0,260252972,2,山手通り,primary,True,False,63.908,"LINESTRING (139.6878625 35.6637103, 139.6878201 35.6631366)",317,60,,,,
258037420,356646903,0,31856260,,,primary_link,False,False,8.319,"LINESTRING (139.6888989 35.6603461, 139.6888222 35.6603047)",,,,,,
258037420,258037421,0,310295383,,山手通り,primary,True,False,60.48,"LINESTRING (139.6888989 35.6603461, 139.6892569 35.6598865)",317,50,,,,
258037421,1211660828,0,285189336,,山手通り,primary_link,True,False,67.238,"LINESTRING (139.6892569 35.6598865, 139.6897325 35.6594214)",317,50,,,,
258037421,318826081,0,"[28993430, 23672710, 28993431]",,山手通り,primary,True,False,565.3539999999999,"LINESTRING (139.6892569 35.6598865, 139.6902244 35.6587274, 139.6906277 35.6582514, 139.690762 35.658092, 139.6908289 35.6580042, 139.6908818 35.6579239, 139.6909262 35.6578453, 139.6909679 35.65776, 139.6910048 35.6576603, 139.6910341 35.6575513, 139.6910516 35.6574605, 139.6910618 35.6573578, 139.6910628 35.6572595, 139.6910571 35.6571649, 139.6910435 35.6570737, 139.6910189 35.6569764, 139.6909836 35.6568742, 139.6909409 35.6567764, 139.6906774 35.6562207, 139.6906254 35.6561078, 139.6903355 35.6554715, 139.6903053 35.6554071, 139.6902769 35.655339)",317,"['50', '60']",,,yes,
258037421,1108870915,0,95633642,,,residential,False,True,88.598,"LINESTRING (139.6892569 35.6598865, 139.6893444 35.6599354, 139.690065 35.6603379)",,,,,,
258037422,318826197,0,46773653,,,unclassified,False,True,21.242,"LINESTRING (139.6909755 35.6578992, 139.6907434 35.6578687)",,,,,,
258037422,1108870960,0,31856144,,松涛文化村ストリート,tertiary,False,False,43.013,"LINESTRING (139.6909755 35.6578992, 139.6910758 35.6579159, 139.6911802 35.6579435, 139.6912952 35.6579794, 139.6914236 35.6580262)",,,,,,
258037422,258037423,0,310155076,2,山手通り,primary_link,True,False,65.495,"LINESTRING (139.6909755 35.6578992, 139.6910018 35.6578481, 139.6910248 35.6577993, 139.6910552 35.6577238, 139.6910785 35.6576536, 139.6910951 35.6575942, 139.6911771 35.6573343)",317,50,,,,
258037423,356646885,0,310155076,2,山手通り,primary_link,True,False,4.305,"LINESTRING (139.6911771 35.6573343, 139.6911903 35.6572971)",317,50,,,,
258037423,381087682,0,33477819,,,residential,False,True,47.59,"LINESTRING (139.6911771 35.6573343, 139.6912157 35.6573462, 139.6914123 35.6574066, 139.6916695 35.6574863)",,,,,,
258037424,11407687534,0,30012066,1,裏渋谷通り,unclassified,True,False,11.436,"LINESTRING (139.6918539 35.6558953, 139.6919622 35.6559084, 139.6919791 35.6559104)",,,,,,
258037424,1496232717,0,813227199,4,旧山手通り,primary,False,False,94.842,"LINESTRING (139.6918539 35.6558953, 139.6919263 35.6557897, 139.6923901 35.6551621)",317,50,,,,
258037424,318826183,0,813227199,4,旧山手通り,primary,False,True,88.526,"LINESTRING (139.6918539 35.6558953, 139.6918144 35.6559699, 139.6914765 35.65663)",317,50,,,,
258037424,705958599,0,1311822246,,,unclassified,False,False,27.557000000000002,"LINESTRING (139.6918539 35.6558953, 139.691739 35.6558919, 139.691549 35.6558895)",,,,,,
258037427,508463065,0,41522464,,,unclassified,False,False,97.85,"LINESTRING (139.6876149 35.6631398, 139.6875181 35.6631513, 139.687446 35.663161, 139.6866079 35.6634536)",,,,,,
264008196,5663085687,0,"[78334075, 78334076, 593535941]",,首都高速中央環状線,motorway_link,True,False,292.37199999999996,"LINESTRING (139.6899211 35.652831, 139.6896569 35.65271, 139.6893255 35.6525888, 139.6883234 35.6522377, 139.6882504 35.6522083, 139.6881801 35.6521735, 139.6881181 35.6521355, 139.6880738 35.6521063, 139.6880308 35.6520716, 139.6879993 35.6520396, 139.6879678 35.6520017, 139.687951 35.6519753, 139.6879341 35.6519414, 139.6879171 35.6518924, 139.6879089 35.6518449, 139.6879047 35.6518021, 139.6879051 35.6517538, 139.6879107 35.6517087, 139.6879237 35.6516581, 139.6879409 35.651612, 139.6879635 35.651566, 139.6879871 35.6515272, 139.6880234 35.6514795, 139.6880966 35.6513904, 139.6881567 35.6513117, 139.6882035 35.6512504)",C2,40,,yes,yes,
264008196,5685123294,0,"[203832852, 766667671]",2,首都高速3号渋谷線,motorway,True,False,493.813,"LINESTRING (139.6899211 35.652831, 139.6890787 35.6525738, 139.6876308 35.6520954, 139.687206 35.6519418, 139.6868112 35.6517778, 139.6863924 35.6515761, 139.6860656 35.6514061, 139.6858544 35.6512998, 139.6854538 35.6510869, 139.6850478 35.650861)",3,60,,,yes,
291758776,5244745709,0,87250185,1,渋谷センター街,unclassified,True,False,25.911,"LINESTRING (139.7005723 35.6594821, 139.7003454 35.6595787, 139.7003382 35.6596029)",,,,,,
291758776,9518528864,0,"[1033129755, 31610468]","['2', '3']",神宮通り,tertiary,True,False,27.881,"LINESTRING (139.7005723 35.6594821, 139.7005335 35.6593252, 139.7005032 35.6592379)",,,,,,
291758776,1316007410,0,"[1134562280, 1071930092]",4,旧大山街道,tertiary,False,False,46.791,"LINESTRING (139.7005723 35.6594821, 139.7007678 35.6594668, 139.7008086 35.659464, 139.7009441 35.6594548, 139.7010885 35.6594487)",,,,,,
291758776,252674261,0,"[260252968, 1134562281]",,神宮通り,tertiary,False,True,107.451,"LINESTRING (139.7005723 35.6594821, 139.7006376 35.6596577, 139.7006545 35.659731, 139.700778 35.6601677, 139.7008181 35.6603343, 139.7008252 35.6604246)",,,,,,
291758776,252675828,0,"[1106270530, 1134562282, 1134562285, 1298036687, 1109680533, 23334685]",4,道玄坂,tertiary,False,True,104.24099999999999,"LINESTRING (139.7005723 35.6594821, 139.7002239 35.659525, 139.7001546 35.6595354, 139.7000853 35.6595457, 139.7000182 35.6595532, 139.6999526 35.6595585, 139.6998849 35.6595602, 139.6997951 35.6595598, 139.6997166 35.6595537, 139.6995861 35.6595383, 139.6995209 35.6595266, 139.6994352 35.6594998)",,,,,,
309701920,252674261,0,261815523,4,神宮通り,tertiary,False,False,77.375,"LINESTRING (139.7008298 35.6611203, 139.7008302 35.6610672, 139.7008327 35.6609769, 139.7008324 35.6605688, 139.7008252 35.6604246)",,,,,,
309701920,252674320,0,691240265,,神宮通り,tertiary,False,True,120.669,"LINESTRING (139.7008298 35.6611203, 139.7008299 35.6611857, 139.700829 35.6612941, 139.7008285 35.6621399, 139.7008289 35.6622055)",,,,,,
309701920,1014529802,0,976275941,2,公園通り,tertiary,False,True,68.368,"LINESTRING (139.7008298 35.6611203, 139.7006618 35.6611277, 139.7006222 35.6611399, 139.7005864 35.6611534, 139.7005497 35.6611698, 139.7005157 35.6611897, 139.700212 35.6614288)",,,,,,
309701958,1014530112,0,252731099,,玉川通り,trunk,False,False,6.224,"LINESTRING (139.7008076 35.6574231, 139.7008717 35.6574436)",246,,,,,
309701958,10648289041,0,"[87250179, 274499718, 274499719]",1,神宮通り,tertiary,True,False,68.13,"LINESTRING (139.7008076 35.6574231, 139.7007309 35.6575738, 139.7007278 35.6575795, 139.7005617 35.6578844, 139.7005275 35.6579457, 139.7005065 35.6579848)",,,,,,
309701965,256000461,0,258238268,3,玉川通り,trunk,True,False,5.864,"LINESTRING (139.7009719 35.6572409, 139.7009122 35.6572202)",246,,yes,,,
309701965,11387427658,0,1256773487,1,渋谷区特別区道1076号線（補助18号線）,tertiary,True,False,12.937,"LINESTRING (139.7009719 35.6572409, 139.7009986 35.6571266)",1076,40,,,,
318825703,664499927,0,28993421,2,大橋通り,tertiary,False,True,332.316,"LINESTRING (139.6839464 35.6557856, 139.6839488 35.6557293, 139.6839578 35.6555126, 139.6840122 35.6545683, 139.6840192 35.6543622, 139.684027 35.6541618, 139.6840626 35.6532529, 139.6840699 35.6531326, 139.684075 35.6531137, 139.6840856 35.6530749, 139.6841841 35.6529118, 139.6842447 35.6528331)",,,,,,
318825703,625655007,0,645959927,2,淡島通り,secondary,False,False,9.061,"LINESTRING (139.6839464 35.6557856, 139.6840168 35.6557912, 139.6840462 35.6557936)",423,40,,,,
318825746,694150780,0,645959927,2,淡島通り,secondary,False,False,34.804,"LINESTRING (139.6866893 35.6553497, 139.6870745 35.6553477)",423,40,,,,
318825746,694150777,0,645959927,2,淡島通り,secondary,False,True,16.756999999999998,"LINESTRING (139.6866893 35.6553497, 139.6865676 35.6553608, 139.6865053 35.6553684)",423,40,,,,
318825940,1472999627,0,645959927,2,淡島通り,secondary,False,True,3.629,"LINESTRING (139.6874243 35.6553417, 139.6873843 35.6553447)",423,40,,,,
318825940,1139066419,0,28993424,1,淡島通り　松見坂,secondary,True,False,65.95400000000001,"LINESTRING (139.6874243 35.6553417, 139.6879039 35.655433, 139.6880433 35.6554451, 139.6881392 35.655458)",423,40,,,,
318825994,1472996722,0,28993423,,,residential,False,False,59.351000000000006,"LINESTRING (139.689624 35.6554508, 139.6896312 35.6555112, 139.6896448 35.6556262, 139.6896387 35.6556962, 139.6896118 35.6557706, 139.6895258 35.6559041, 139.6894909 35.655956)",,30,,,,
318825994,381104515,0,28993424,1,淡島通り　松見坂,secondary,True,False,33.144,"LINESTRING (139.689624 35.6554508, 139.6899495 35.655396, 139.6899833 35.6553907)",423,40,,,,
318826019,1139066419,0,98443752,,,residential,False,True,11.3,"LINESTRING (139.6881634 35.6553583, 139.6881392 35.655458)",,,,,,
318826019,6093850172,0,649290422,,,residential,False,True,99.28699999999999,"LINESTRING (139.6881634 35.6553583, 139.6881688 35.6553133, 139.6881981 35.6550077, 139.687781 35.6550023, 139.6877779 35.6548001)",,,,,,
318826019,6093849052,0,1027433798,1,淡島通り　松見坂,secondary,True,False,55.706,"LINESTRING (139.6881634 35.6553583, 139.688058 35.6553478, 139.6879473 35.6553369, 139.6876988 35.6553258, 139.6875492 35.6553345)",423,40,,,,
318826043,256368891,0,1027433797,,山手通り,primary,True,False,7.791,"LINESTRING (139.6901357 35.655295, 139.690166 35.6553606)",317,60,,,,
318826043,1239449260,0,1027433798,1,淡島通り　松見坂,secondary,True,False,19.099,"LINESTRING (139.6901357 35.655295, 139.6900063 35.6553151, 139.6899275 35.6553245)",423,40,,,,
318826052,318826086,0,23672782,1,淡島通り,secondary,True,False,133.934,"LINESTRING (139.6916875 35.6549892, 139.6916104 35.6549977, 139.6914734 35.6550133, 139.6908229 35.6551593, 139.6904595 35.6552343, 139.6904008 35.6552463, 139.6902493 35.6552762)",423,40,,,,
318826052,256368895,0,28993425,2,淡島通り,secondary,False,False,93.234,"LINESTRING (139.6916875 35.6549892, 139.6917548 35.654971, 139.6925485 35.654756, 139.6926722 35.6547662)",423,40,,,,
318826052,705958599,0,"[49258578, 56252588]",,,residential,False,"[False, True]",108.542,"LINESTRING (139.6916875 35.6549892, 139.6917071 35.6550468, 139.6917344 35.6551273, 139.6917481 35.6551732, 139.6918147 35.6554131, 139.6918229 35.6555188, 139.691769 35.6555725, 139.6916556 35.6557149, 139.691549 35.6558895)",,,,,,
318826081,318826086,0,1027433794,,山手通り,primary,True,False,7.415,"LINESTRING (139.6902769 35.655339, 139.6902493 35.6552762)",317,60,,,,
318826081,1496214134,0,1027433793,1,淡島通り,secondary,True,False,123.065,"LINESTRING (139.6902769 35.655339, 139.6904405 35.6553052, 139.6908447 35.65522, 139.6914977 35.6550665, 139.691552 35.6550464, 139.691585 35.6550342)",423,40,,,,
318826086,318826043,0,1027433795,1,淡島通り,secondary,True,False,10.475,"LINESTRING (139.6902493 35.6552762, 139.6901357 35.655295)",423,40,,,,
318826086,952323966,0,32622953,,山手通り,primary,True,False,134.58100000000002,"LINESTRING (139.6902493 35.6552762, 139.6902166 35.655203, 139.6897862 35.6542893, 139.6897551 35.6542203, 139.689722 35.6541443)",317,60,,,,
318826095,2067957991,0,46773722,,山手通り,primary_link,True,False,155.686,"LINESTRING (139.6902287 35.6555015, 139.6902518 35.6556578, 139.6904197 35.6560223, 139.6908041 35.6568166)",317,,,,,
318826095,256389145,0,"[28993428, 28993429, 1027433799]",,山手通り,primary,True,False,530.585,"LINESTRING (139.6902287 35.6555015, 139.6903139 35.6556759, 139.6904004 35.655848, 139.6904531 35.6559463, 139.6905085 35.6560467, 139.6905591 35.6561433, 139.6906057 35.6562356, 139.6908644 35.6567848, 139.6909087 35.6568845, 139.6909471 35.6569855, 139.6909694 35.657076, 139.6909843 35.6571698, 139.6909921 35.6572598, 139.6909904 35.6573552, 139.6909814 35.6574546, 139.6909646 35.6575453, 139.6909376 35.6576442, 139.6908991 35.6577417, 139.6908579 35.6578272, 139.6908134 35.6579033, 139.6907643 35.6579761, 139.6906989 35.6580619, 139.6906343 35.6581385, 139.6905631 35.6582212, 139.689276 35.6597533)",317,"['50', '60']",,,yes,
318826183,7596200675,0,"[1067228314, 813226003]",2,旧山手通り,primary,True,False,46.003,"LINESTRING (139.6914765 35.65663, 139.6913151 35.6568595, 139.6912957 35.6568991, 139.6912471 35.6569983)",317,50,,,,
318826183,258037424,0,813227199,4,旧山手通り,primary,False,False,88.526,"LINESTRING (139.6914765 35.65663, 139.6918144 35.6559699, 139.6918539 35.6558953)",317,50,,,,
318826197,258037422,0,46773653,,,unclassified,False,False,21.242,"LINESTRING (139.6907434 35.6578687, 139.6909755 35.6578992)",,,,,,
318826197,381118692,0,310155073,,山手通り,primary_link,True,False,93.957,"LINESTRING (139.6907434 35.6578687, 139.6906998 35.6579333, 139.6906828 35.6579556, 139.6906491 35.6579999, 139.6905873 35.6580771, 139.6901666 35.6585713)",317,,,,,
318826197,381111850,0,310155098,2,,unclassified,False,False,29.906,"LINESTRING (139.6907434 35.6578687, 139.6906293 35.6578536, 139.6904162 35.657828)",,,,,,
318826221,256389147,0,28196037,2,航空研通り,tertiary,False,True,21.021,"LINESTRING (139.6877149 35.6621242, 139.6874873 35.6620849)",,,,,,
318826221,1503790188,0,310295383,,山手通り,primary,True,False,85.941,"LINESTRING (139.6877149 35.6621242, 139.6877228 35.6620905, 139.6877401 35.662017, 139.6877466 35.6619893, 139.6877913 35.6618791, 139.6878535 35.6617689, 139.6879264 35.6616686, 139.6881211 35.6614354)",317,50,,,,
330384175,1496233505,0,30012066,1,裏渋谷通り,unclassified,True,False,146.63599999999997,"LINESTRING (139.6934907 35.6557919, 139.6935542 35.655818, 139.693593 35.6558339, 139.6936846 35.6558821, 139.6937626 35.6559334, 139.6938047 35.6559663, 139.6938463 35.656002, 139.6938851 35.6560401, 139.6939142 35.6560731, 139.6939378 35.6561091, 139.693964 35.6561549, 139.6939844 35.6561991, 139.6939939 35.6562197, 139.6940627 35.6564303, 139.6940737 35.6564599, 139.6940827 35.6564815, 139.6941797 35.656639, 139.6942345 35.6567149, 139.6943226 35.6568338, 139.6943479 35.6568605)",,,,,,
330384175,356645085,0,31856111,,,tertiary,False,True,93.328,"LINESTRING (139.6934907 35.6557919, 139.6935424 35.6557822, 139.6935668 35.6557605, 139.6936065 35.6557281, 139.6939509 35.6554619, 139.694159 35.6553028, 139.694231 35.6552528, 139.6942551 35.6552361)",,,,,,
330384175,705961061,0,52158626,,,residential,False,True,108.239,"LINESTRING (139.6934907 35.6557919, 139.6934347 35.6558001, 139.6934265 35.6558155, 139.6932964 35.6560788, 139.6932815 35.6563862, 139.693261 35.6567048)",,,,,,
340381569,662240206,0,30780475,,,residential,True,False,28.031,"LINESTRING (139.7055106 35.6467269, 139.7053707 35.6465019)",,,,,,
340381569,705927146,0,30780498,,,residential,True,False,15.696,"LINESTRING (139.7055106 35.6467269, 139.7055927 35.6468513)",,,,,,
353651824,1075301267,0,23334611,,,unclassified,False,True,30.327,"LINESTRING (139.6942468 35.6632085, 139.6939969 35.6630264)",,30,,,,
353651824,1014529364,0,1071667141,,オーチャードロード,tertiary,True,False,54.775999999999996,"LINESTRING (139.6942468 35.6632085, 139.6944539 35.6629995, 139.6945939 35.6628745, 139.694639 35.6628331)",,30,,,,
353660172,353661237,0,202129903,,井ノ頭通り,tertiary,True,False,52.09,"LINESTRING (139.6980128 35.6613544, 139.6977992 35.6616571, 139.6977599 35.6617125, 139.6977258 35.6617607)",,,,,,
353661237,250652233,0,202129903,,井ノ頭通り,tertiary,True,False,60.434,"LINESTRING (139.6977258 35.6617607, 139.6976405 35.6618828, 139.6975118 35.6620392, 139.6973995 35.6621303, 139.6973246 35.6621911)",,,,,,
353661308,353661237,0,31610544,,夢二通り,unclassified,True,False,76.601,"LINESTRING (139.6970717 35.6613224, 139.697113 35.6613495, 139.6971284 35.6613596, 139.6973727 35.66152, 139.697676 35.6617267, 139.6976866 35.6617339, 139.6977258 35.6617607)",,,,,,
353661308,614612985,0,46770374,,宇田川通り,residential,True,False,95.19,"LINESTRING (139.6970717 35.6613224, 139.6967181 35.6614568, 139.6966546 35.6614798, 139.6963786 35.6615798, 139.6962014 35.6617679)",,,,,,
353661308,614613004,0,"[731814368, 296689656]",,宇田川通り,"['unclassified', 'residential']",True,False,86.10400000000001,"LINESTRING (139.6970717 35.6613224, 139.6971675 35.661298, 139.6974835 35.6611981, 139.6977197 35.6611115, 139.6979297 35.6610345, 139.6979516 35.6610264)",,,,,,
356642816,356643555,0,"[1110356213, 31855878]",,,unclassified,False,False,94.468,"LINESTRING (139.6981983 35.6591565, 139.6982345 35.6590812, 139.6984161 35.6587569, 139.6984653 35.6586788, 139.6985961 35.6584391, 139.6986279 35.6583822)",,,,,,
356642816,598416625,0,"[1112568721, 907042281]",2,道玄坂,tertiary,False,False,44.024,"LINESTRING (139.6981983 35.6591565, 139.6981252 35.6591365, 139.698062 35.6591193, 139.6978704 35.6590627, 139.6977467 35.6590101)",,,,,,
356642816,252675828,0,"[1298036686, 1134562287, 1110356210, 1112568722, 1035760830]",2,道玄坂,tertiary,False,True,118.11900000000001,"LINESTRING (139.6981983 35.6591565, 139.6982671 35.6591767, 139.6991058 35.659401, 139.6991764 35.6594198, 139.6992404 35.6594368, 139.6993568 35.6594736, 139.6994352 35.6594998)",,,,,,
